StudentID,Gender,Year_02,Kinder_Age,Disability,NCCD-Funded,01.SES,02.SES,NumSibling,SiblingOrder,NumAbvYear9,NumAbvDiploma,NumProf,Burt-01-SOY,Burt-01-EOY,Clay-01-SOY,Clay-01-EOY,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Year3_Writing_At_Risk,Burt-01-ROC,Clay-01-ROC,TextLevel-01-ROC,TextLevel-02-ROC,TextLevel-01-02-ROC,Year3_Writing_At_Risk_N,Counting-02-ROC,Place Value-02-ROC,Addition and Subtraction-02-ROC,Multiplication and Division-02-ROC,Gender_N,Disability_N
SN69362270,Male,2021,4.6,Disability_Non-disable,0,95,94,4,4,2,0,0,18,53,0,12,4,8,23,26,28,30,10,39,1,3,1,2,0,2,0,2,False,194.44,12.0,475.0,15.38,30.43,0,200.0,100.0,2.0,2.0,1,1
SN49141221,Male,2018,4.9,Disability_Non-disable,0,103,103,2,1,0,0,0,9,33,11,15,7,8,19,11,18,24,17,36,1,1,1,1,0,2,0,2,False,266.67,36.36,171.43,118.18,26.32,0,0.0,0.0,2.0,2.0,1,1
SN86762660,Female,2020,5.6,Disability_Non-disable,0,105,105,2,2,2,0,0,23,32,0,0,16,17,23,26,27,31,18,45,1,2,1,2,0,2,1,1,True,39.13,0.0,43.75,19.23,34.78,1,100.0,100.0,2.0,0.0,0,1
SN62381246,Male,2020,5.0,Disability_Non-disable,0,113,113,2,2,2,2,2,45,50,0,0,30,32,32,31,29,30,30,42,3,4,1,2,1,2,2,2,True,11.11,0.0,6.67,-3.23,-6.25,1,33.33,100.0,100.0,0.0,1,1
SN15919676,Female,2017,5.3,Disability_Non-disable,0,97,97,2,1,1,0,0,26,34,1,0,12,16,24,26,25,31,27,31,1,3,1,2,2,3,0,2,False,30.77,-100.0,100.0,19.23,29.17,0,200.0,100.0,50.0,2.0,0,1
SN35247154,Male,2018,5.2,Disability_SocialEmotional,1,94,94,2,2,0,0,0,21,47,0,0,12,9,20,15,17,25,35,26,2,2,0,2,1,2,0,1,True,123.81,0.0,66.67,66.67,25.0,1,0.0,2.0,100.0,1.0,1,4
SN96895295,Female,2021,5.5,Disability_SocialEmotional,1,95,95,2,2,2,0,0,15,21,0,2,8,9,18,16,19,22,32,43,2,2,1,2,1,2,1,2,True,40.0,2.0,125.0,37.5,22.22,1,0.0,100.0,100.0,100.0,0,4
SN05701287,Male,2016,5.3,Disability_Non-disable,0,98,98,2,1,2,0,1,24,31,0,0,11,15,22,23,30,29,32,26,1,2,1,2,2,2,2,2,False,29.17,0.0,100.0,26.09,31.82,0,100.0,100.0,0.0,0.0,1,1
SN21718683,Female,2020,5.0,Disability_Non-disable,0,104,104,1,1,2,2,0,25,41,15,15,9,14,21,19,23,28,20,31,3,4,2,2,2,4,2,1,False,64.0,0.0,133.33,47.37,33.33,0,33.33,0.0,100.0,-50.0,0,1
SN50339380,Female,2016,5.5,Disability_Non-disable,0,114,114,2,2,0,0,0,5,22,2,13,1,5,13,16,16,20,13,15,1,2,1,1,0,0,2,2,True,340.0,550.0,1200.0,25.0,53.85,1,100.0,0.0,0.0,0.0,0,1
SN21492133,Male,2017,5.2,Disability_Non-disable,0,114,114,3,2,2,2,2,32,57,15,17,17,21,29,27,28,30,39,27,2,2,2,2,3,4,1,2,False,78.12,13.33,70.59,11.11,3.45,0,0.0,0.0,33.33,100.0,1,1
SN44915525,Male,2020,5.7,Disability_Non-disable,0,78,78,3,3,2,0,0,8,30,4,13,6,11,20,24,25,30,14,24,2,3,1,1,1,2,0,2,True,275.0,225.0,233.33,25.0,50.0,1,50.0,0.0,100.0,2.0,1,1
SN10791337,Female,2018,5.3,Disability_Cognitive,1,88,88,2,1,1,1,1,15,24,0,0,8,13,17,15,18,24,20,26,2,2,1,2,2,3,2,2,True,60.0,0.0,112.5,60.0,41.18,1,0.0,100.0,50.0,0.0,0,0
SN82350444,Male,2016,4.9,Disability_Non-disable,0,101,101,2,1,2,0,0,26,38,2,0,10,13,24,28,28,29,25,40,2,4,1,2,1,2,0,0,False,46.15,-100.0,140.0,3.57,20.83,0,100.0,100.0,100.0,0.0,1,1
SN96908507,Male,2016,5.0,Disability_SocialEmotional,0,101,101,3,1,2,0,0,6,34,2,16,3,7,16,19,20,22,9,24,1,3,0,2,1,2,1,1,True,466.67,700.0,433.33,15.79,37.5,1,200.0,2.0,100.0,0.0,1,4
SN13518077,Male,2017,5.8,Disability_Non-disable,0,120,120,2,2,0,0,0,15,31,7,11,4,10,17,17,18,24,15,29,1,3,0,2,2,2,1,2,False,106.67,57.14,325.0,41.18,41.18,0,200.0,2.0,0.0,100.0,1,1
SN98775310,Male,2017,5.7,Disability_Non-disable,0,103,103,2,2,2,0,1,21,28,0,0,10,10,17,22,22,27,27,34,2,4,1,2,0,4,1,4,False,33.33,0.0,70.0,22.73,58.82,0,100.0,100.0,4.0,300.0,1,1
SN87959640,Female,2016,4.8,Disability_Non-disable,0,120,120,1,1,0,0,0,7,26,3,13,7,5,18,21,22,25,10,22,1,3,1,2,1,2,2,2,False,271.43,333.33,157.14,19.05,38.89,0,200.0,100.0,100.0,0.0,0,1
SN44333099,Female,2018,5.6,Disability_Cognitive,1,95,95,2,1,2,2,0,8,24,0,14,9,9,18,19,21,23,22,33,2,3,1,1,1,2,2,2,True,200.0,14.0,100.0,21.05,27.78,1,50.0,0.0,100.0,0.0,0,0
SN10817701,Female,2021,5.5,Disability_Non-disable,0,104,98,2,2,2,2,2,23,44,0,0,12,17,23,26,29,29,33,35,2,2,1,2,1,2,2,2,False,91.3,0.0,91.67,11.54,26.09,0,0.0,100.0,100.0,0.0,0,1
SN48970367,Male,2018,5.8,Disability_Cognitive,0,95,95,2,1,1,0,0,19,28,0,2,10,15,18,20,22,26,20,31,1,4,1,2,2,4,2,2,False,47.37,2.0,80.0,30.0,44.44,0,300.0,100.0,100.0,0.0,1,0
SN50516383,Female,2020,4.8,Disability_Non-disable,0,113,113,1,1,2,2,2,32,62,0,1,25,27,30,24,28,30,33,39,3,4,1,2,1,5,0,3,False,93.75,1.0,20.0,25.0,0.0,0,33.33,100.0,400.0,3.0,0,1
SN13303142,Female,2017,4.9,Disability_Non-disable,0,93,93,2,2,1,0,0,10,27,3,13,3,16,22,24,27,29,6,19,2,2,0,1,0,2,0,2,False,170.0,333.33,633.33,20.83,31.82,0,0.0,1.0,2.0,2.0,0,1
SN67571265,Male,2016,5.9,Disability_Non-disable,0,120,120,3,2,2,0,0,34,41,0,12,16,10,17,22,25,27,58,32,1,4,1,2,0,4,0,2,True,20.59,12.0,6.25,22.73,58.82,1,300.0,100.0,4.0,2.0,1,1
SN87749997,Female,2020,5.3,Disability_Non-disable,0,95,95,3,2,2,1,2,30,40,0,2,16,23,29,31,30,30,52,41,2,4,1,3,1,3,2,2,False,33.33,2.0,81.25,-3.23,3.45,0,100.0,200.0,200.0,0.0,0,1
SN45258709,Male,2018,5.3,Disability_Non-disable,0,92,92,2,2,2,2,1,26,39,0,0,10,16,19,21,21,30,22,37,1,3,1,2,1,1,1,2,False,50.0,0.0,90.0,42.86,57.89,0,200.0,100.0,0.0,100.0,1,1
SN92724056,Male,2018,5.4,Disability_Non-disable,0,114,114,2,2,2,1,1,19,35,0,15,5,12,19,26,30,31,27,25,1,3,1,1,1,1,0,0,False,84.21,15.0,280.0,19.23,63.16,0,200.0,0.0,0.0,0.0,1,1
SN18271726,Male,2020,5.7,Disability_Non-disable,0,97,97,4,4,2,2,2,18,34,0,18,9,12,18,19,22,23,10,28,2,3,1,1,1,2,2,2,True,88.89,18.0,100.0,21.05,27.78,1,50.0,0.0,100.0,0.0,1,1
SN60956771,Female,2017,5.5,Disability_Non-disable,0,88,88,1,1,0,0,0,10,26,0,12,2,9,17,14,18,23,10,17,2,2,1,1,1,2,1,0,False,160.0,12.0,750.0,64.29,35.29,0,0.0,0.0,100.0,-100.0,0,1
SN57807773,Male,2021,5.4,Disability_Physical,0,91,89,2,1,2,0,2,26,41,0,0,17,17,27,28,32,29,27,46,1,2,1,2,2,4,2,3,False,57.69,0.0,58.82,3.57,7.41,0,100.0,100.0,100.0,50.0,1,2
SN73465320,Female,2018,5.7,Disability_Cognitive,0,97,97,4,4,2,0,0,7,23,0,12,4,9,14,12,23,27,7,19,0,2,1,1,0,2,2,2,False,228.57,12.0,250.0,125.0,92.86,0,2.0,0.0,2.0,0.0,0,0
SN30129137,Female,2020,4.6,Disability_Non-disable,0,94,94,1,1,2,2,2,41,60,0,0,12,17,26,25,27,29,29,42,3,4,1,2,4,4,2,2,False,46.34,0.0,116.67,16.0,11.54,0,33.33,100.0,0.0,0.0,0,1
SN56189193,Female,2017,5.6,Disability_Non-disable,0,120,120,2,2,2,0,1,20,48,0,0,11,13,22,18,21,28,23,39,2,3,1,2,3,4,2,2,False,140.0,0.0,100.0,55.56,27.27,0,50.0,100.0,33.33,0.0,0,1
SN25822823,Female,2018,4.9,Disability_Cognitive,1,95,95,4,3,0,0,0,5,23,2,12,3,13,15,10,17,21,4,24,1,2,0,1,1,1,1,1,True,360.0,500.0,400.0,110.0,40.0,1,100.0,1.0,0.0,0.0,0,0
SN16816523,Male,2016,4.6,Disability_Cognitive,1,97,97,5,4,0,0,0,6,24,1,12,3,9,16,17,20,19,6,16,1,2,1,2,0,1,1,2,True,300.0,1100.0,433.33,11.76,18.75,1,100.0,100.0,1.0,100.0,1,0
SN68257933,Female,2020,4.8,Disability_Non-disable,0,95,95,2,1,2,0,0,17,31,4,0,9,14,20,18,23,28,19,27,2,4,1,2,1,4,1,2,False,82.35,-100.0,122.22,55.56,40.0,0,100.0,100.0,300.0,100.0,0,1
SN11072051,Female,2016,5.5,Disability_Non-disable,0,114,114,2,2,2,2,2,27,39,0,0,16,15,26,27,26,31,37,27,1,4,1,1,2,2,2,2,False,44.44,0.0,62.5,14.81,19.23,0,300.0,0.0,0.0,0.0,0,1
SN10639402,Female,2017,5.1,Disability_Cognitive,0,95,95,3,3,2,2,0,8,23,1,16,2,10,15,12,15,16,11,7,1,2,0,0,0,1,0,2,True,187.5,1500.0,650.0,33.33,6.67,1,100.0,0.0,1.0,2.0,0,0
SN50823510,Male,2021,5.2,Disability_Non-disable,0,104,98,2,2,2,2,0,21,38,2,2,10,12,19,20,28,29,32,42,2,3,1,1,2,2,0,2,False,80.95,0.0,90.0,45.0,52.63,0,50.0,0.0,0.0,2.0,1,1
SN32467805,Female,2017,4.9,Disability_Non-disable,0,97,97,2,1,2,0,1,32,50,0,0,24,25,31,23,29,31,40,42,2,2,1,2,2,2,2,3,False,56.25,0.0,29.17,34.78,0.0,0,0.0,100.0,0.0,50.0,0,1
SN59594415,Female,2021,5.8,Disability_Cognitive,1,114,104,3,2,2,0,0,26,36,0,0,15,18,18,26,27,32,13,47,1,3,1,2,0,1,2,1,True,38.46,0.0,20.0,23.08,77.78,1,200.0,100.0,1.0,-50.0,0,0
SN67042043,Male,2016,5.0,Disability_Non-disable,0,97,97,3,2,2,0,0,68,86,0,0,27,27,33,31,31,29,42,39,1,5,1,2,2,4,0,2,False,26.47,0.0,22.22,-6.45,-12.12,0,400.0,100.0,100.0,2.0,1,1
SN72826193,Male,2020,5.8,Disability_Non-disable,0,96,96,1,1,2,1,1,23,32,0,0,12,20,25,20,24,29,19,41,2,4,2,2,2,2,2,2,True,39.13,0.0,108.33,45.0,16.0,1,100.0,0.0,0.0,0.0,1,1
SN84530970,Female,2021,5.2,Disability_Non-disable,0,117,108,2,1,2,0,2,30,46,0,2,14,11,22,22,26,29,53,47,3,4,2,2,1,3,2,2,False,53.33,2.0,57.14,31.82,31.82,0,33.33,0.0,200.0,0.0,0,1
SN48156951,Female,2018,5.5,Disability_Non-disable,0,92,92,3,1,2,2,2,25,36,0,0,16,15,23,19,22,28,19,35,1,2,2,2,2,1,2,2,False,44.0,0.0,43.75,47.37,21.74,0,100.0,0.0,-50.0,0.0,0,1
SN38511687,Male,2021,5.2,Disability_Cognitive,1,99,94,1,1,2,2,0,21,42,0,1,10,19,26,26,29,31,14,8,2,4,2,2,2,5,1,4,True,100.0,1.0,160.0,19.23,19.23,1,100.0,0.0,150.0,300.0,1,0
SN45341959,Female,2017,5.5,Disability_Cognitive,0,95,95,2,1,2,1,2,11,30,0,10,6,11,19,21,23,31,18,19,1,1,0,1,0,1,1,1,False,172.73,10.0,216.67,47.62,63.16,0,0.0,1.0,1.0,0.0,0,0
SN70925468,Male,2021,5.5,Disability_Non-disable,0,101,96,1,1,2,2,2,22,31,0,0,10,14,17,14,24,29,20,24,2,3,1,2,2,4,0,0,False,40.91,0.0,70.0,107.14,70.59,0,50.0,100.0,100.0,0.0,1,1
SN50838619,Female,2020,5.3,Disability_Non-disable,0,104,104,2,1,2,2,1,24,34,0,3,14,14,21,16,21,25,23,43,2,2,1,2,1,3,1,2,False,41.67,3.0,50.0,56.25,19.05,0,0.0,100.0,200.0,100.0,0,1
SN43569326,Male,2020,5.2,Disability_SocialEmotional,0,91,91,2,1,2,1,1,7,42,0,12,5,12,20,24,28,27,11,15,1,2,0,2,0,4,2,2,False,500.0,12.0,300.0,12.5,35.0,0,100.0,2.0,4.0,0.0,1,4
SN57642513,Female,2020,5.6,Disability_Non-disable,0,95,95,2,1,2,0,1,27,36,0,0,11,15,21,27,28,29,43,36,2,3,1,1,1,2,1,2,False,33.33,0.0,90.91,7.41,38.1,0,50.0,0.0,100.0,100.0,0,1
SN34993702,Female,2017,5.1,Disability_Non-disable,0,120,120,3,2,2,2,2,29,39,0,0,13,12,20,23,24,29,25,29,2,3,1,2,2,2,1,2,True,34.48,0.0,53.85,26.09,45.0,1,50.0,100.0,0.0,100.0,0,1
SN04869733,Female,2018,4.6,Disability_Cognitive,1,97,97,4,3,1,0,0,9,27,2,16,3,7,12,12,16,27,4,1,1,2,0,1,0,2,1,2,True,200.0,700.0,300.0,125.0,125.0,1,100.0,1.0,2.0,100.0,0,0
SN08213110,Female,2021,4.9,Disability_Non-disable,0,116,104,4,3,2,2,2,23,38,2,0,13,14,18,24,24,29,20,40,2,3,1,1,2,2,1,2,False,65.22,-100.0,38.46,20.83,61.11,0,50.0,0.0,0.0,100.0,0,1
SN29106966,Male,2021,5.6,Disability_Non-disable,0,91,89,3,2,1,0,0,16,32,0,1,12,17,26,23,28,29,20,39,1,2,1,2,1,2,1,2,True,100.0,1.0,116.67,26.09,11.54,1,100.0,100.0,100.0,100.0,1,1
SN43869280,Male,2020,5.0,Disability_Cognitive,0,107,107,2,2,0,0,0,13,26,1,15,0,5,19,21,21,20,6,33,2,2,1,1,1,2,1,2,False,100.0,1400.0,19.0,-4.76,5.26,0,0.0,0.0,100.0,100.0,1,0
SN18891026,Female,2018,5.3,Disability_Non-disable,0,116,116,2,1,1,1,1,21,22,7,13,6,9,18,20,22,30,15,37,1,3,1,1,2,2,2,2,False,4.76,85.71,200.0,50.0,66.67,0,200.0,0.0,0.0,0.0,0,1
SN27795075,Male,2020,5.5,Disability_SocialEmotional,0,103,103,1,1,1,1,1,14,33,10,12,7,13,19,18,20,26,16,45,2,4,1,1,1,2,0,2,True,135.71,20.0,171.43,44.44,36.84,1,100.0,0.0,100.0,2.0,1,4
SN58315491,Female,2021,6.3,Disability_Cognitive,0,117,108,2,2,1,1,1,14,47,7,13,4,18,25,24,27,28,22,23,2,3,1,2,2,1,1,2,False,235.71,85.71,525.0,16.67,12.0,0,50.0,100.0,-50.0,100.0,0,0
SN71158685,Female,2020,5.9,Disability_Non-disable,0,112,112,3,1,2,0,0,10,28,1,1,6,16,19,20,23,24,26,28,2,4,1,2,0,2,1,2,False,180.0,0.0,216.67,20.0,26.32,0,100.0,100.0,2.0,100.0,0,1
SN58771670,Female,2018,5.4,Disability_Cognitive,0,114,114,2,1,2,1,0,17,27,0,2,15,14,18,19,23,30,19,9,2,2,1,2,1,1,2,2,False,58.82,2.0,20.0,57.89,66.67,0,0.0,100.0,0.0,0.0,0,0
SN74074820,Male,2021,5.5,Disability_Non-disable,0,95,95,4,3,2,1,1,1,22,2,13,3,9,18,16,19,19,6,14,1,2,1,1,2,0,2,0,True,2100.0,550.0,500.0,18.75,5.56,1,100.0,0.0,-100.0,-100.0,1,1
SN27509840,Female,2020,4.7,Disability_Non-disable,0,103,103,2,2,2,2,0,14,32,0,3,8,13,24,22,27,28,23,39,1,2,0,1,0,1,0,1,False,128.57,3.0,200.0,27.27,16.67,0,100.0,1.0,1.0,1.0,0,1
SN48671164,Male,2020,4.9,Disability_Non-disable,0,109,109,2,2,2,2,1,32,51,2,7,25,31,30,31,30,30,34,35,0,4,1,2,3,1,2,2,False,59.38,250.0,20.0,-3.23,0.0,0,4.0,100.0,-66.67,0.0,1,1
SN75927742,Male,2020,5.6,Disability_Physical,0,101,101,2,1,2,1,0,23,22,0,2,9,17,23,24,25,28,51,37,2,3,2,3,2,3,2,3,False,-4.35,2.0,155.56,16.67,21.74,0,50.0,50.0,50.0,50.0,1,2
SN43065840,Male,2018,5.0,Disability_Cognitive,1,109,109,1,1,0,0,0,21,32,12,14,9,13,22,22,28,30,25,27,0,2,1,2,0,2,0,1,False,52.38,16.67,144.44,36.36,36.36,0,2.0,100.0,2.0,1.0,1,0
SN42469167,Female,2017,5.4,Disability_Non-disable,0,97,97,2,1,2,2,2,42,62,0,2,19,20,28,25,29,31,65,41,2,4,1,2,2,4,2,1,False,47.62,2.0,47.37,24.0,10.71,0,100.0,100.0,100.0,-50.0,0,1
SN17890388,Female,2017,4.9,Disability_Non-disable,0,120,120,2,1,2,2,2,14,25,8,13,6,8,17,18,17,21,27,33,1,3,1,2,1,2,2,2,True,78.57,62.5,183.33,16.67,23.53,1,200.0,100.0,100.0,0.0,0,1
SN10252329,Female,2018,5.4,Disability_SocialEmotional,0,114,114,4,3,2,1,0,14,30,0,2,9,14,17,21,22,30,29,35,2,3,1,2,1,2,0,2,True,114.29,2.0,88.89,42.86,76.47,1,50.0,100.0,100.0,2.0,0,4
SN26854863,Male,2021,5.3,Disability_Non-disable,0,104,98,1,1,2,2,0,9,26,3,14,3,8,19,14,16,21,8,17,2,2,1,1,0,3,2,2,True,188.89,366.67,533.33,50.0,10.53,1,0.0,0.0,3.0,0.0,1,1
SN23517373,Male,2021,5.0,Disability_Physical,0,117,108,2,1,2,2,2,30,49,1,0,14,18,22,28,29,29,16,28,3,5,2,2,1,2,2,2,False,63.33,-100.0,57.14,3.57,31.82,0,66.67,0.0,100.0,0.0,1,2
SN73325210,Female,2018,5.5,Disability_SocialEmotional,1,103,103,2,1,2,0,1,28,39,0,3,16,13,22,19,27,27,16,34,1,1,1,1,1,0,1,0,True,39.29,3.0,37.5,42.11,22.73,1,0.0,0.0,-100.0,-100.0,0,4
SN50273864,Male,2021,5.4,Disability_Non-disable,0,91,89,1,1,1,0,0,22,30,0,0,9,11,19,21,26,27,37,46,2,2,1,1,2,3,2,2,False,36.36,0.0,111.11,28.57,42.11,0,0.0,0.0,50.0,0.0,1,1
SN03520677,Female,2020,5.1,Disability_Cognitive,0,104,104,4,4,2,2,2,11,31,4,17,8,15,17,15,17,24,22,23,2,1,0,1,0,2,0,0,True,181.82,325.0,112.5,60.0,41.18,1,-50.0,1.0,2.0,0.0,0,0
SN01827446,Male,2018,5.5,Disability_Non-disable,0,100,100,2,2,2,1,2,27,35,0,0,10,11,20,19,25,29,20,24,2,3,1,2,2,2,2,2,False,29.63,0.0,100.0,52.63,45.0,0,50.0,100.0,0.0,0.0,1,1
SN48961644,Female,2020,5.5,Disability_Non-disable,0,109,109,2,1,1,1,1,33,47,1,0,25,28,29,31,30,30,32,43,2,2,1,2,2,2,1,2,False,42.42,-100.0,16.0,-3.23,3.45,0,0.0,100.0,0.0,100.0,0,1
SN33241428,Female,2020,5.6,Disability_SocialEmotional,1,110,110,4,2,2,2,1,15,27,8,15,8,12,17,19,23,29,23,31,2,2,1,2,2,3,2,0,False,80.0,87.5,112.5,52.63,70.59,0,0.0,100.0,50.0,-100.0,0,4
SN47248342,Male,2017,5.2,Disability_Non-disable,0,94,94,1,1,1,1,0,27,37,13,3,13,18,22,17,27,28,22,33,2,3,1,2,2,4,1,2,True,37.04,-76.92,69.23,64.71,27.27,1,50.0,100.0,100.0,100.0,1,1
SN50556340,Male,2021,5.2,Disability_SocialEmotional,0,95,93,1,1,0,0,0,44,83,0,2,14,17,23,22,28,31,22,46,3,3,1,2,2,5,1,2,False,88.64,2.0,64.29,40.91,34.78,0,0.0,100.0,150.0,100.0,1,4
SN23124562,Male,2020,5.1,Disability_Non-disable,0,117,117,2,1,2,2,2,24,43,13,15,10,18,23,25,27,29,11,42,1,4,1,3,1,2,1,2,False,79.17,15.38,130.0,16.0,26.09,0,300.0,200.0,100.0,100.0,1,1
SN54244307,Female,2020,5.5,Disability_Non-disable,0,94,94,3,3,2,2,1,25,44,0,0,11,14,31,27,26,29,32,35,2,3,1,1,0,3,0,2,False,76.0,0.0,181.82,7.41,-6.45,0,50.0,0.0,3.0,2.0,0,1
SN15799629,Female,2017,5.5,Disability_Non-disable,0,97,97,4,1,2,2,0,22,30,1,0,10,16,20,16,24,22,16,33,0,2,0,2,0,1,1,2,True,36.36,-100.0,100.0,37.5,10.0,1,2.0,2.0,1.0,100.0,0,1
SN76802632,Female,2017,5.7,Disability_Non-disable,0,120,120,2,2,2,1,1,39,48,0,0,19,24,25,26,27,32,63,32,3,4,1,2,2,2,2,2,False,23.08,0.0,31.58,23.08,28.0,0,33.33,100.0,0.0,0.0,0,1
SN26407055,Female,2017,5.0,Disability_Cognitive,0,89,89,4,1,1,1,1,0,13,1,10,0,4,5,7,12,13,2,7,2,2,1,1,0,2,0,0,True,13.0,900.0,5.0,85.71,160.0,1,0.0,0.0,2.0,0.0,0,0
SN37127031,Male,2016,5.3,Disability_Cognitive,0,114,114,1,1,0,0,0,0,14,0,1,1,8,9,6,8,13,1,2,0,0,0,1,0,0,0,1,True,14.0,1.0,800.0,116.67,44.44,1,0.0,1.0,0.0,1.0,1,0
SN28844714,Female,2016,4.8,Disability_Non-disable,0,101,101,3,2,2,2,1,39,51,1,3,24,25,28,31,26,29,19,33,2,3,2,2,2,2,0,2,False,30.77,200.0,16.67,-6.45,3.57,0,50.0,0.0,0.0,2.0,0,1
SN30226041,Male,2018,5.0,Disability_Non-disable,0,116,116,2,1,2,1,2,28,39,1,2,6,23,26,31,32,30,13,35,0,3,1,2,1,3,1,2,True,39.29,100.0,333.33,-3.23,15.38,1,3.0,100.0,200.0,100.0,1,1
SN99363137,Female,2018,5.3,Disability_Non-disable,0,88,88,5,3,1,1,0,10,28,0,1,12,13,22,21,23,31,19,24,2,3,2,2,2,2,2,2,False,180.0,1.0,83.33,47.62,40.91,0,50.0,0.0,0.0,0.0,0,1
SN46843509,Male,2021,5.1,Disability_Non-disable,0,113,105,2,1,1,1,1,25,40,0,0,12,14,22,22,26,25,35,38,2,4,2,2,3,3,2,2,False,60.0,0.0,83.33,13.64,13.64,0,100.0,0.0,0.0,0.0,1,1
SN76282172,Female,2016,4.8,Disability_Non-disable,0,120,120,3,3,2,2,2,27,38,0,0,14,19,24,28,29,30,30,40,3,3,1,2,2,2,2,2,False,40.74,0.0,71.43,7.14,25.0,0,0.0,100.0,0.0,0.0,0,1
SN03988264,Female,2016,5.0,Disability_Non-disable,0,95,95,3,2,2,0,0,23,52,11,14,7,13,26,27,25,26,32,35,1,3,0,1,0,2,0,0,False,126.09,27.27,271.43,-3.7,0.0,0,200.0,1.0,2.0,0.0,0,1
SN79819371,Male,2020,5.4,Disability_Non-disable,0,94,94,2,1,1,0,1,23,33,0,13,11,14,24,24,24,23,13,36,2,1,1,1,1,1,0,1,True,43.48,13.0,118.18,-4.17,-4.17,1,-50.0,0.0,0.0,1.0,1,1
SN88599306,Male,2018,5.3,Disability_Cognitive,0,94,94,2,1,2,2,2,10,48,0,0,6,8,16,18,18,23,11,19,1,4,1,2,1,5,0,2,False,380.0,0.0,166.67,27.78,43.75,0,300.0,100.0,400.0,2.0,1,0
SN62177747,Female,2018,4.8,Disability_Non-disable,0,93,93,2,1,2,2,0,10,30,2,13,5,16,18,14,21,28,11,14,2,2,1,1,1,3,1,2,False,200.0,550.0,260.0,100.0,55.56,0,0.0,0.0,200.0,100.0,0,1
SN25884789,Male,2018,5.6,Disability_Non-disable,0,120,120,3,1,2,2,2,31,53,1,0,15,22,24,26,26,26,36,33,2,3,2,2,1,2,1,1,False,70.97,-100.0,60.0,0.0,8.33,0,50.0,0.0,100.0,0.0,1,1
SN03084443,Male,2021,4.7,Disability_Cognitive,0,104,98,3,2,2,2,2,23,46,0,0,9,13,27,30,31,29,15,40,1,3,1,2,1,2,0,2,False,100.0,0.0,200.0,-3.33,7.41,0,200.0,100.0,100.0,2.0,1,0
SN32884351,Male,2021,5.2,Disability_Non-disable,0,95,93,2,2,0,0,0,38,65,0,3,15,17,25,26,29,30,28,46,3,5,0,2,1,3,1,2,False,71.05,3.0,66.67,15.38,20.0,0,66.67,2.0,200.0,100.0,1,1
SN91440479,Female,2018,5.1,Disability_Non-disable,0,105,105,2,1,1,0,0,12,28,6,13,5,13,19,20,22,27,11,15,2,2,1,1,1,0,2,2,True,133.33,116.67,280.0,35.0,42.11,1,0.0,0.0,-100.0,0.0,0,1
SN69363766,Male,2018,5.3,Disability_Non-disable,0,98,98,4,4,2,2,0,14,19,0,0,8,11,18,16,20,26,32,20,1,3,1,2,2,4,2,2,False,35.71,0.0,125.0,62.5,44.44,0,200.0,100.0,100.0,0.0,1,1
SN52312493,Male,2016,5.2,Disability_Non-disable,0,114,114,2,1,0,0,0,28,41,12,17,12,16,22,27,28,29,19,37,1,3,1,2,1,2,2,2,True,46.43,41.67,83.33,7.41,31.82,1,200.0,100.0,100.0,0.0,1,1
SN86545756,Male,2020,5.0,Disability_Cognitive,0,115,115,2,1,2,2,2,2,26,3,9,3,10,19,18,22,23,3,13,2,4,0,2,1,2,1,2,True,1200.0,200.0,533.33,27.78,21.05,1,100.0,2.0,100.0,100.0,1,0
SN42967005,Female,2018,5.6,Disability_Non-disable,0,114,114,2,1,2,0,1,41,60,0,0,24,29,31,33,29,32,84,35,2,3,2,2,2,4,2,2,False,46.34,0.0,29.17,-3.03,3.23,0,50.0,0.0,100.0,0.0,0,1
SN41588405,Male,2018,5.5,Disability_Physical,0,103,99,3,2,2,1,1,14,22,11,12,11,10,19,13,23,25,11,33,2,4,1,2,1,4,1,2,True,57.14,9.09,72.73,92.31,31.58,1,100.0,100.0,300.0,100.0,1,2
SN45681797,Female,2020,5.1,Disability_Non-disable,0,108,108,3,2,1,1,1,20,27,9,13,7,13,20,20,22,27,18,21,1,3,1,2,2,2,0,2,False,35.0,44.44,185.71,35.0,35.0,0,200.0,100.0,0.0,2.0,0,1
SN88053215,Female,2018,5.6,Disability_Cognitive,1,102,102,3,3,2,2,2,19,27,9,13,15,13,17,19,21,21,31,30,2,4,1,2,2,4,2,1,False,42.11,44.44,13.33,10.53,23.53,0,100.0,100.0,100.0,-50.0,0,0
SN60718913,Male,2018,5.4,Disability_Non-disable,0,95,95,3,1,2,0,0,19,29,0,0,10,11,24,21,23,25,24,32,3,4,1,2,1,4,1,2,False,52.63,0.0,140.0,19.05,4.17,0,33.33,100.0,300.0,100.0,1,1
SN73206074,Female,2020,4.7,Disability_Non-disable,0,95,95,3,3,0,0,0,2,29,1,13,1,5,16,22,23,28,3,4,0,3,1,1,0,2,1,2,False,1350.0,1200.0,1500.0,27.27,75.0,0,3.0,0.0,2.0,100.0,0,1
